taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
54115391	4cfad22d40e3386b4a333a556531849f	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum alveolatum C. Chr.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	alveolatum	NA	C. Chr.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2229	http://www.catalogueoflife.org/col/details/species/id/4cfad22d40e3386b4a333a556531849f	FALSE
54115392	196521a0369580ccc2598ada4c55b5c2	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum amabile Morton	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	amabile	NA	Morton	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2230	http://www.catalogueoflife.org/col/details/species/id/196521a0369580ccc2598ada4c55b5c2	FALSE
54134918	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115393	NA	synonym	species	NA	Mecodium andinum (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	andinum	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-2231-syn-1	http://www.catalogueoflife.org/col/details/species/id/facddc988bb8f137706cf5c9abdf5e87/synonym/bffdea8b6df8fd50d443ed802ac8eb9b	NA
54134919	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115393	NA	synonym	infraspecies	var.	Hymenophyllum polyanthos var. andinum (Bosch) Krug	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	polyanthos	andinum	(Bosch) Krug	NA	NA	NA	NA	NA	NA	ferns-2231-syn-2	http://www.catalogueoflife.org/col/details/species/id/facddc988bb8f137706cf5c9abdf5e87/synonym/084e124579f84339f3c875a5a878900b	NA
54115393	facddc988bb8f137706cf5c9abdf5e87	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum andinum V. D. Bosch	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	andinum	NA	v. d. Bosch	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2231	http://www.catalogueoflife.org/col/details/species/id/facddc988bb8f137706cf5c9abdf5e87	FALSE
54134920	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115394	NA	synonym	species	NA	Mecodium angulosum (Christ) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	angulosum	NA	(Christ) Copel.	NA	NA	NA	NA	NA	NA	ferns-2232-syn-1	http://www.catalogueoflife.org/col/details/species/id/41f584e0c3884046daf458b8e0b511e9/synonym/b69b7cbb9d09fbb1b540680ac9112c9f	NA
54134921	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115394	NA	synonym	infraspecies	var.	Hymenophyllum treubii var. novoguineensis Rosenst.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	treubii	novoguineensis	Rosenst.	NA	NA	NA	NA	NA	NA	ferns-2232-syn-2	http://www.catalogueoflife.org/col/details/species/id/41f584e0c3884046daf458b8e0b511e9/synonym/bcbd409bb3607f5c933dce1dab919790	NA
54115394	41f584e0c3884046daf458b8e0b511e9	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum angulosum Christ	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	angulosum	NA	Christ	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2232	http://www.catalogueoflife.org/col/details/species/id/41f584e0c3884046daf458b8e0b511e9	FALSE
54134922	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115395	NA	synonym	species	NA	Sphaerocionium angustum (V. D. Bosch) Pic. Serm.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	angustum	NA	(v. d. Bosch) Pic. Serm.	NA	NA	NA	NA	NA	NA	ferns-2233-syn-1	http://www.catalogueoflife.org/col/details/species/id/9c364f4d6732483bf2eb537b02a0edea/synonym/cb7c74b8bcf09f1160a2d9a0afefc623	NA
54115395	9c364f4d6732483bf2eb537b02a0edea	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum angustum V. D. Bosch	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	angustum	NA	v. d. Bosch	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2233	http://www.catalogueoflife.org/col/details/species/id/9c364f4d6732483bf2eb537b02a0edea	FALSE
54134923	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115396	NA	synonym	species	NA	Sphaerocionium antillense (Jenm.) Copel.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	antillense	NA	(Jenm.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2234-syn-1	http://www.catalogueoflife.org/col/details/species/id/5e2748571a4c550c1f949283c5f14ea4/synonym/28f7674218eef3cc5f15d373e5e5bdb1	NA
54134924	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115396	NA	synonym	infraspecies	var.	Hymenophyllum lineare var. antillense Jenm.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	lineare	antillense	Jenm.	NA	NA	NA	NA	NA	NA	ferns-2234-syn-2	http://www.catalogueoflife.org/col/details/species/id/5e2748571a4c550c1f949283c5f14ea4/synonym/e638a38be4cc8aae4e44e7f15328a19d	NA
54115396	5e2748571a4c550c1f949283c5f14ea4	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum antillense (Jenm.) Jenm.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	antillense	NA	(Jenm.) Jenm.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2234	http://www.catalogueoflife.org/col/details/species/id/5e2748571a4c550c1f949283c5f14ea4	FALSE
54134925	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115397	NA	synonym	species	NA	Mecodium apiculatum (Mett. ex Kuhn) Vareschi	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	apiculatum	NA	(Mett. ex Kuhn) Vareschi	NA	NA	NA	NA	NA	NA	ferns-2235-syn-1	http://www.catalogueoflife.org/col/details/species/id/40f71f04b31e633a26bc55053b39be8d/synonym/95ec294ffc3963726c74f5a040707343	NA
54134926	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115397	NA	synonym	species	NA	Hymenophyllum gollmeri V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	gollmeri	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2235-syn-2	http://www.catalogueoflife.org/col/details/species/id/40f71f04b31e633a26bc55053b39be8d/synonym/e3e08e28a09c7f4634e79f56b94ebd12	NA
54134927	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115397	NA	synonym	species	NA	Mecodium gollmeri (V. D. Bosch) Vareschi	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	gollmeri	NA	(v. d. Bosch) Vareschi	NA	NA	NA	NA	NA	NA	ferns-2235-syn-3	http://www.catalogueoflife.org/col/details/species/id/40f71f04b31e633a26bc55053b39be8d/synonym/6d0f557abe75505fc91ac37ec5583272	NA
54115397	40f71f04b31e633a26bc55053b39be8d	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum apiculatum Mett. ex Kuhn	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	apiculatum	NA	Mett. ex Kuhn	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2235	http://www.catalogueoflife.org/col/details/species/id/40f71f04b31e633a26bc55053b39be8d	FALSE
54134928	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115398	NA	synonym	species	NA	Apteropteris applanata A. M. Gray & R. G. Williams	Plantae	NA	NA	NA	NA	NA	Apteropteris	Hymenophyllum	NA	applanata	NA	A. M. Gray & R. G. Williams	NA	NA	NA	NA	NA	NA	ferns-2236-syn-1	http://www.catalogueoflife.org/col/details/species/id/927da357b163df51b6d7ab5bc1d1e2fd/synonym/fc69df4825fa93f14a417a4ceeda604d	NA
54134929	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115398	NA	synonym	species	NA	Sphaerocionium applanata (A. M. Gray & R. G. Williams) K. Iwats.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	applanata	NA	(A. M. Gray & R. G. Williams) K. Iwats.	NA	NA	NA	NA	NA	NA	ferns-2236-syn-2	http://www.catalogueoflife.org/col/details/species/id/927da357b163df51b6d7ab5bc1d1e2fd/synonym/72148b835f16fece2bb1e2e1edd30626	NA
54115398	927da357b163df51b6d7ab5bc1d1e2fd	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum applanatum (A. M. Gray & R. G. Williams) Ebihara & K. Iwats.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	applanatum	NA	(A. M. Gray & R. G. Williams) Ebihara & K. Iwats.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2236	http://www.catalogueoflife.org/col/details/species/id/927da357b163df51b6d7ab5bc1d1e2fd	FALSE
54115399	c351133bfb2f9ba1ab7da984e93173d9	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum apteryx M. Kessler & Sundue	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	apteryx	NA	M. Kessler & Sundue	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2237	http://www.catalogueoflife.org/col/details/species/id/c351133bfb2f9ba1ab7da984e93173d9	FALSE
54134930	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115400	NA	synonym	species	NA	Meringium archboldii Copel.	Plantae	NA	NA	NA	NA	NA	Meringium	Hymenophyllum	NA	archboldii	NA	Copel.	NA	NA	NA	NA	NA	NA	ferns-2238-syn-1	http://www.catalogueoflife.org/col/details/species/id/26c644f2a34020e0071dbae88019d680/synonym/8ae220d3a27670056da8dbdb7252b93a	NA
54115400	26c644f2a34020e0071dbae88019d680	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum archboldii (Copel.) C. V. Morton	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	archboldii	NA	(Copel.) C. V. Morton	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2238	http://www.catalogueoflife.org/col/details/species/id/26c644f2a34020e0071dbae88019d680	FALSE
54134931	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	species	NA	Craspedophyllum armstrongii (Bak.) Rao ex Copel.	Plantae	NA	NA	NA	NA	NA	Craspedophyllum	Hymenophyllum	NA	armstrongii	NA	(Bak.) Rao ex Copel.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-1	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/134235ef0125fd73a71e2bb3456bca7c	NA
54134932	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	species	NA	Craspedophyllum cheesemannii (Bak.) Wakef.	Plantae	NA	NA	NA	NA	NA	Craspedophyllum	Hymenophyllum	NA	cheesemannii	NA	(Bak.) Wakef.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-2	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/4de701a36674170ddbb3bef86e5f1f31	NA
54134933	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	species	NA	Hymenophyllum cheesemannii Bak.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	cheesemannii	NA	Bak.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-3	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/1c84e6ff35e9e41c0b386cbb1fba5a20	NA
54134934	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	infraspecies	var.	Hymenophyllum cheesemannii var. armstrongii (Baker) Cheesem.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	cheesemannii	armstrongii	(Baker) Cheesem.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-4	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/f370f50c302939f4a3c669ffd3e5fbf5	NA
54134935	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	species	NA	Hymenophyllum melanocheilos Col.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	melanocheilos	NA	Col.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-5	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/ffc08fbc3abb3f3f1b99affae3ea2023	NA
54134936	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	species	NA	Microtrichomanes armstrongii (Bak.) Copel.	Plantae	NA	NA	NA	NA	NA	Microtrichomanes	Hymenophyllum	NA	armstrongii	NA	(Bak.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-6	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/fc7bba96ee5abbe8bc8da1be4028bcb7	NA
54134937	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115401	NA	synonym	species	NA	Trichomanes armstrongii Bak.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Hymenophyllum	NA	armstrongii	NA	Bak.	NA	NA	NA	NA	NA	NA	ferns-2239-syn-7	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8/synonym/08cf72af5ff91760cfa0acd1bef6e021	NA
54115401	5381feb0612d26d882b580d88b4a8fa8	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum armstrongii (Bak.) Kuhn	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	armstrongii	NA	(Bak.) Kuhn	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2239	http://www.catalogueoflife.org/col/details/species/id/5381feb0612d26d882b580d88b4a8fa8	FALSE
54134938	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115402	NA	synonym	species	NA	Mecodium asplenioides (Sw.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	asplenioides	NA	(Sw.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2240-syn-1	http://www.catalogueoflife.org/col/details/species/id/3e4f37c6f9c4e7da7a0923338ec7eab7/synonym/ce0e6e24ec7d98807bbeaa947940ed78	NA
54134939	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115402	NA	ambiguous synonym	species	NA	Trichomanes asplenioides Sw.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Hymenophyllum	NA	asplenioides	NA	Sw.	NA	NA	NA	NA	NA	NA	ferns-2240-syn-2	http://www.catalogueoflife.org/col/details/species/id/3e4f37c6f9c4e7da7a0923338ec7eab7/synonym/a7d04f17e379da54893e2713bf8a8a52	NA
54115402	3e4f37c6f9c4e7da7a0923338ec7eab7	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum asplenioides (Sw.) Sw.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	asplenioides	NA	(Sw.) Sw.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2240	http://www.catalogueoflife.org/col/details/species/id/3e4f37c6f9c4e7da7a0923338ec7eab7	FALSE
54115403	50608a26fd4bd989b7486300d39fc89e	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum assurgens M. Kessler & A. R. Sm.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	assurgens	NA	M. Kessler & A. R. Sm.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2241	http://www.catalogueoflife.org/col/details/species/id/50608a26fd4bd989b7486300d39fc89e	FALSE
54134940	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	ambiguous synonym	species	NA	Hymenophyllum atrovirens Col.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	atrovirens	NA	Col.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-1	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/ccae24eed3ed96a4ef10b6a53ef25744	NA
54134941	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	infraspecies	var.	Hymenophyllum australe var. atrovirens (Col.) C. Chr.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	australe	atrovirens	(Col.) C. Chr.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-2	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/4800899fd870713a8ac82b7b3f6c916b	NA
54134942	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum daedaleum Bl.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	daedaleum	NA	Bl.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-3	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/c10611a020b4aa6e69ffc9377f3f30d1	NA
54134943	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum erosum Bl.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	erosum	NA	Bl.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-4	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/bd62421af2b77820453d99020f93eb9c	NA
54134944	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum intricatum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	intricatum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2242-syn-5	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/a6e094e2428ec06b1b97bf1a995a268a	NA
54134945	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	infraspecies	var.	Hymenophyllum javanicum var. atrovirens (Col.) Hook. & Bak.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	javanicum	atrovirens	(Col.) Hook. & Bak.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-6	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/bbd33769ac872412dab65b2e5ef12f7d	NA
54134946	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum micranthum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	micranthum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2242-syn-7	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/834649d4ec2e72904b5dbc1e882f6179	NA
54134947	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum montanum Kirk	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	montanum	NA	Kirk	NA	NA	NA	NA	NA	NA	ferns-2242-syn-8	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/cd661cfd239752df5d7b118be4333b13	NA
54134948	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum serpens Wall.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	serpens	NA	Wall.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-9	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/55a4c7e1ec036b438556c9d8bd31fb3f	NA
54134949	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Hymenophyllum tasmannicum V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	tasmannicum	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2242-syn-10	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/e5979ced5434b60be530581a0425bbfc	NA
54134950	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Mecodium atrovirens (Col.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	atrovirens	NA	(Col.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-11	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/d0b58501738e497ff9f932265f413e6d	NA
54134951	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Mecodium australe (Willd.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	australe	NA	(Willd.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-12	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/4c61c42540c33794c6f8ad3d9ca39620	NA
54134952	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Mecodium intricatum (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	intricatum	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-13	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/066bc0d278e6ab06defa21e76a3b2e48	NA
54134953	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Mecodium montanum (Kirk) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	montanum	NA	(Kirk) Copel.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-14	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/c21485776a4ebeaa1dd9309bd2d16894	NA
54134954	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Sphaerocionium australe Presl	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	australe	NA	Presl	NA	NA	NA	NA	NA	NA	ferns-2242-syn-15	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/e6138901044cc464a83f1830e8a2f978	NA
54134955	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115404	NA	synonym	species	NA	Sphaerocionium smithii Hassk.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	smithii	NA	Hassk.	NA	NA	NA	NA	NA	NA	ferns-2242-syn-16	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a/synonym/83dcda678259749a5bce6a5832e4720a	NA
54115404	8a6c8ebd642d9bc9075afeac70b5c33a	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum australe Willd.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	australe	NA	Willd.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2242	http://www.catalogueoflife.org/col/details/species/id/8a6c8ebd642d9bc9075afeac70b5c33a	FALSE
54134956	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115405	NA	synonym	species	NA	Hymenophyllum multiflorum Rosenst.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	multiflorum	NA	Rosenst.	NA	NA	NA	NA	NA	NA	ferns-2243-syn-1	http://www.catalogueoflife.org/col/details/species/id/291606b1826e352fcdf181883e8f8da3/synonym/c11cc4379f219a9ee23e150528e64a36	NA
54134957	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115405	NA	synonym	species	NA	Mecodium multiflorum (Rosenst.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	multiflorum	NA	(Rosenst.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2243-syn-2	http://www.catalogueoflife.org/col/details/species/id/291606b1826e352fcdf181883e8f8da3/synonym/9a411f4c0f0adccf2dd4be0079aeab63	NA
54134958	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115405	NA	synonym	species	NA	Hymenophyllum apicale V. D. Bosch	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	apicale	NA	v. d. Bosch	NA	NA	NA	NA	NA	NA	ferns-2243-syn-3	http://www.catalogueoflife.org/col/details/species/id/291606b1826e352fcdf181883e8f8da3/synonym/74ba0b0f8cfdfef24e351bde98f50abc	NA
